Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	Slycopersicum<58>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	Mguttatus<60>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<59>	<29>	FRAX28<4>	FRAX06<22>	<5>
22323	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
22324	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1
22325	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22326	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22327	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1
22328	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
22329	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1
22330	0	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0
22331	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
22332	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22333	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22334	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
22335	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
22336	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1
22337	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22338	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1
22339	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
22340	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	2	0	1
22341	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0
22342	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1
22343	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
22344	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
22345	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22346	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0
22347	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22348	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1
22349	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1
22350	1	0	0	0	1	0	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1
22351	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
22352	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
22353	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1
22354	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22355	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22356	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
22357	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0
22358	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22359	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22360	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22361	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0
22362	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
22363	0	0	1	0	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
22364	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1
22365	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22366	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0
22367	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22368	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0
22369	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1
22370	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
22371	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
22372	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0
22373	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1
22374	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22375	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	2	1	1	0	0	0	1	0	0	1
22376	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22377	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	1	0	1	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1
22378	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22379	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22380	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22381	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22382	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0
22383	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1
22384	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	2	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	2	1
22385	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22386	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1
22387	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22388	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22389	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0
22390	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1
22391	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	2	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22392	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22393	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22394	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
22395	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
22396	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0
22397	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22398	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
22399	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22400	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
22401	0	0	1	0	1	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1
22402	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1
22403	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0
22404	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22405	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
22406	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1
22407	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0
22408	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1
22409	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
22410	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0
22411	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0
22412	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1
22413	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1
22414	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1
22415	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1
22416	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1
22417	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1
22418	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1
22419	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0
22420	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	2	0	1
22421	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
22422	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
22423	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1
22424	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
22425	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1
22426	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
22427	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
22428	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1
22430	0	0	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1
22431	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1
22432	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1
22433	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0
