Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	Mguttatus<58>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
23773	13	15	18	13	16	15	18	15	17	15	15	12	14	15	15	22	16	20	22	12	17	14	15	16	15	16	18	14	15	14	18	14	18	14	14	14	15	20	19	14	13	18	14	18	24	18	15	11	20	13	17	12	15	15	13	18	17	16	14	15
9569	13	16	13	16	21	17	9	17	18	16	17	10	16	16	14	19	13	34	12	15	12	17	15	15	17	16	18	15	17	12	14	15	15	14	17	19	17	27	12	10	24	15	16	14	32	24	14	12	26	16	15	15	14	17	16	15	18	13	15	14
18204	13	17	16	15	10	16	14	16	17	16	16	13	18	17	17	14	17	21	15	11	15	17	14	16	16	17	18	16	16	15	17	15	17	15	16	14	16	19	15	16	19	17	12	17	17	9	16	16	19	19	17	17	16	16	18	17	17	15	17	16
23159	15	16	14	15	6	17	16	17	17	16	17	14	15	16	16	15	17	33	15	16	13	15	16	15	17	16	16	16	17	16	16	16	15	16	17	15	16	23	16	14	21	14	12	16	17	10	16	16	22	14	16	16	16	16	15	15	17	15	13	16
5582	19	17	17	14	7	17	16	16	17	17	16	15	16	17	19	15	18	14	17	11	18	17	15	13	17	17	22	17	17	14	17	15	17	12	16	18	17	16	17	12	15	14	15	17	15	11	17	18	16	15	17	16	18	17	16	18	17	15	14	17
24398	13	16	15	17	9	16	15	16	16	16	16	14	16	16	13	15	15	16	15	16	18	14	15	17	16	16	15	15	16	15	16	16	16	16	16	14	15	17	15	15	15	16	15	16	16	9	15	13	17	16	16	17	14	15	15	16	16	15	15	15
20656	16	16	14	15	9	16	15	16	17	16	16	15	14	16	16	19	15	16	17	15	17	13	13	16	16	16	15	14	16	14	16	16	16	16	16	16	16	18	16	17	16	16	19	16	16	10	16	17	18	13	16	14	16	16	13	16	17	16	14	16
1824	15	17	16	13	8	16	14	16	16	17	16	15	17	17	17	15	16	15	17	12	14	16	13	15	16	17	16	19	16	14	17	15	15	13	16	16	16	17	16	13	16	14	13	16	17	14	16	16	17	17	17	15	16	16	17	15	16	16	16	16
33310	13	16	15	15	10	16	15	16	16	16	16	13	16	16	16	13	15	19	16	16	13	17	15	17	16	16	17	17	16	15	16	16	16	16	16	13	16	19	16	16	17	17	14	16	19	14	15	14	19	15	16	14	15	16	17	16	16	14	15	15
2320	14	17	17	17	6	16	14	16	17	17	16	14	16	17	13	17	17	13	17	14	15	15	15	18	16	17	17	16	16	15	17	15	16	14	16	17	16	16	16	14	16	16	16	16	13	7	14	12	16	14	17	16	13	16	16	16	17	15	16	15
7815	13	14	18	13	19	16	13	16	16	14	16	17	14	14	17	14	12	17	18	18	15	14	14	14	16	14	15	12	16	17	15	17	15	19	16	16	16	18	15	20	13	14	13	15	19	5	17	16	18	12	14	11	17	16	14	15	16	19	17	17
11874	16	15	18	17	8	17	15	16	16	15	16	14	15	15	18	13	15	11	16	16	16	16	15	13	17	15	14	13	17	17	16	16	16	16	16	20	18	14	16	16	15	16	13	16	12	4	18	18	14	14	16	12	18	18	15	16	16	19	15	18
22563	14	14	18	17	5	17	18	17	17	13	17	19	13	14	19	17	18	13	15	13	17	16	14	12	17	16	16	13	17	16	17	17	17	17	17	18	17	15	17	18	15	18	10	17	11	5	16	16	15	13	17	10	16	17	12	17	17	12	21	16
5726	13	17	13	13	3	15	15	14	15	17	14	10	17	17	18	8	18	42	14	14	13	13	13	14	15	17	19	22	15	13	16	12	15	12	12	17	15	23	15	10	9	15	14	15	12	3	16	12	22	17	17	15	16	15	18	15	16	17	15	15
9729	13	15	15	13	18	15	14	15	15	15	15	15	15	15	14	13	15	21	15	14	14	13	15	14	15	15	15	15	15	13	15	15	15	14	15	15	15	19	15	13	18	14	13	15	23	15	15	16	19	10	15	14	15	15	17	15	15	14	14	15
18384	17	15	14	15	15	16	16	15	16	15	15	15	14	15	16	14	11	23	16	16	13	13	16	14	16	15	14	16	16	14	15	15	14	15	15	17	16	20	16	14	13	14	14	15	20	10	16	17	20	14	15	11	16	16	12	14	16	14	14	16
7449	14	16	16	14	8	16	14	16	16	16	16	16	14	16	14	14	16	18	16	15	18	15	16	17	16	16	14	15	16	14	16	16	16	16	16	16	16	18	16	17	12	15	17	16	15	7	15	15	18	12	16	13	15	16	14	16	16	15	14	15
43943	15	16	15	11	8	16	13	16	16	17	16	15	15	16	14	17	15	13	16	15	10	15	15	15	16	16	17	20	16	16	16	16	14	16	16	14	15	16	15	16	20	13	17	15	16	12	15	15	16	15	16	13	15	15	14	14	16	13	16	15
5353	13	16	12	13	12	16	13	16	16	16	16	15	17	16	16	17	14	14	14	13	12	16	15	17	16	16	17	16	16	14	14	16	14	15	16	14	16	17	14	15	19	12	13	14	17	10	15	14	17	16	15	17	15	16	18	14	16	15	15	15
30928	16	15	15	13	11	16	12	16	16	15	16	15	15	15	16	12	14	13	14	16	14	15	14	12	16	15	14	13	16	16	15	16	14	16	16	17	16	16	14	16	17	11	13	14	20	20	16	13	16	15	15	15	16	16	13	14	16	16	13	16
33554	15	15	13	13	10	16	13	16	16	15	16	14	15	15	15	13	13	23	12	13	15	16	15	13	16	15	17	14	16	13	15	15	16	13	16	15	16	19	13	13	16	17	14	15	17	10	15	14	19	15	15	16	15	16	16	16	16	14	15	15
19599	14	15	13	13	9	15	14	15	16	15	15	14	15	15	15	15	13	20	16	14	14	17	13	12	15	15	14	14	15	13	15	15	14	15	15	13	15	18	15	15	16	14	14	15	18	14	15	15	18	14	15	15	15	15	16	14	16	15	15	15
8580	14	16	18	14	8	16	16	15	16	16	15	15	15	16	14	13	17	13	15	14	16	15	13	15	16	16	15	15	16	13	16	15	16	14	15	17	16	16	16	12	15	15	15	16	14	7	15	15	16	12	16	14	15	16	15	16	16	17	14	15
41985	18	14	16	18	7	17	13	16	17	14	16	12	14	14	17	16	10	14	19	16	18	19	11	11	17	14	11	14	17	14	15	15	15	15	16	19	18	16	15	13	18	15	13	15	15	10	17	13	16	14	14	12	17	18	12	15	17	20	17	17
31599	16	15	15	14	7	16	14	17	16	14	17	16	15	15	13	12	14	17	17	18	13	13	17	13	16	15	14	14	16	15	15	17	14	18	17	15	15	16	15	19	15	13	11	15	13	6	15	13	16	13	15	15	14	15	15	14	16	15	16	15
28760	16	15	13	16	9	17	14	17	17	15	17	18	15	15	16	15	16	12	13	19	14	10	16	13	17	15	11	13	17	17	14	17	14	17	17	17	16	15	14	13	16	15	16	14	13	6	16	14	15	16	15	15	16	16	11	14	17	17	13	16
17325	14	16	15	13	5	15	12	15	16	16	15	12	15	16	13	15	18	23	18	13	16	15	12	10	15	16	15	18	15	11	16	14	16	13	15	15	15	17	16	13	18	15	16	16	12	6	14	13	17	14	16	15	13	15	13	16	16	17	16	14
32773	15	16	14	12	6	16	13	15	16	16	15	13	16	16	13	16	16	14	15	13	15	16	12	15	16	16	15	16	16	15	15	15	15	15	15	16	16	16	15	15	16	14	16	15	13	8	15	16	16	17	16	16	15	16	15	15	16	15	15	15
12738	16	15	13	13	11	15	12	15	15	15	15	15	15	15	14	15	17	16	12	13	16	13	15	13	15	15	15	15	15	14	15	15	15	15	15	14	14	16	13	16	13	15	12	15	16	10	14	13	16	15	15	14	14	14	15	15	15	13	16	14
24425	12	15	15	14	19	14	14	14	15	15	14	9	15	15	13	13	14	20	16	9	15	13	13	14	14	15	15	14	14	14	15	12	15	11	13	14	14	19	15	12	13	15	13	15	24	15	14	15	19	16	15	15	14	14	15	15	15	14	14	14
17531	10	15	15	13	24	14	13	14	14	15	14	13	15	15	15	13	13	11	15	13	13	13	13	13	14	15	14	21	14	13	15	14	14	13	14	14	14	15	14	13	13	14	11	14	25	17	14	13	15	13	15	15	14	14	17	14	14	14	14	14
2322	13	15	17	14	6	15	14	15	15	15	15	13	15	15	15	15	14	20	15	16	13	14	15	14	15	15	14	14	15	13	15	15	14	15	15	15	15	17	15	14	16	14	15	15	13	7	16	16	17	16	15	14	16	15	13	14	15	16	14	15
14757	17	14	8	18	1	17	12	16	17	14	16	16	14	14	13	9	14	42	8	11	14	15	7	16	17	14	17	15	17	11	12	16	12	16	16	22	17	25	12	18	13	9	10	12	14	8	15	22	24	13	13	12	15	17	16	14	17	13	20	15
3399	12	15	16	11	9	15	13	15	15	15	15	14	15	15	15	13	16	17	14	13	9	17	14	16	15	15	16	19	15	12	15	15	14	15	15	13	15	17	14	16	20	13	10	14	16	11	15	14	17	12	15	15	15	15	17	14	15	15	15	15
42733	12	16	18	13	7	15	14	15	15	16	15	13	15	16	14	14	14	18	16	14	16	16	14	11	15	16	14	13	15	15	16	15	16	15	15	17	16	16	16	15	12	18	16	16	13	6	15	16	16	16	16	14	15	16	13	16	15	14	14	15
43164	14	15	13	14	8	15	13	15	15	15	15	14	15	15	15	13	16	17	13	14	14	14	13	14	15	15	15	15	15	13	14	15	14	14	15	14	15	17	13	14	15	14	14	14	16	11	14	14	17	15	15	14	14	15	15	14	15	14	16	14
36495	12	14	14	9	20	13	14	13	14	15	13	11	13	14	13	12	11	23	16	14	18	12	12	14	13	14	15	20	13	11	14	13	15	13	13	16	13	21	15	12	10	13	13	15	30	27	12	11	20	13	14	11	12	13	12	15	14	9	14	12
869	14	15	12	14	9	15	13	15	15	15	15	13	15	15	16	13	16	13	15	13	16	16	13	15	15	15	17	16	15	13	15	14	15	13	15	12	15	15	15	13	17	13	13	15	13	6	16	17	15	14	15	11	16	15	15	16	15	17	17	15
4977	13	14	17	16	4	15	14	15	15	14	15	14	13	14	13	11	14	16	15	14	13	14	13	14	15	14	17	13	15	15	15	15	15	15	15	15	15	16	15	16	12	15	13	15	13	10	13	11	16	13	15	14	13	15	12	15	15	12	17	14
35124	12	16	17	14	3	16	14	16	16	16	16	10	15	16	16	17	14	9	13	16	17	17	20	8	16	16	19	15	16	13	16	14	16	15	14	17	17	12	14	15	10	14	15	16	8	4	16	15	12	12	16	15	16	17	15	17	16	17	16	16
37677	14	15	15	11	9	15	13	15	15	15	15	15	16	15	14	16	14	14	12	12	12	14	14	15	15	15	16	16	15	12	15	15	13	14	15	15	15	16	13	15	16	12	12	13	15	9	15	16	16	15	15	12	15	15	17	13	15	14	14	15
34835	12	15	14	15	5	14	17	14	15	15	14	15	16	15	13	13	16	22	13	10	12	13	12	13	14	15	12	14	14	15	15	14	14	14	14	13	14	17	15	15	14	14	14	15	13	7	14	14	17	15	15	15	14	14	18	12	15	14	13	14
28848	12	15	14	13	8	15	11	15	15	15	15	13	16	15	16	14	15	17	14	12	13	14	15	14	15	15	16	17	15	16	15	14	14	12	15	12	15	17	14	11	16	13	13	14	15	9	15	13	17	16	15	13	15	15	18	14	15	13	16	15
34839	13	14	17	10	7	14	17	14	14	13	14	13	14	14	14	14	15	14	17	12	15	14	13	12	14	14	14	11	14	15	16	14	15	13	14	15	14	14	17	13	14	15	12	16	11	4	14	14	14	13	15	13	14	14	14	15	14	15	14	14
42314	14	15	12	13	9	15	15	14	15	15	14	14	16	15	15	13	13	16	15	12	12	15	12	15	15	15	14	13	15	15	14	14	13	14	14	13	15	17	15	14	13	11	14	14	16	11	15	14	17	16	14	14	15	15	16	13	15	13	15	15
5803	15	15	13	15	2	16	12	15	16	16	15	15	13	15	13	18	13	9	16	13	19	18	13	9	16	15	20	18	16	20	15	15	17	15	15	13	17	12	15	16	3	16	16	16	8	4	16	20	12	8	15	14	16	17	13	19	16	13	15	17
26755	14	14	13	18	10	15	14	14	15	14	14	14	13	14	16	11	12	15	11	16	13	13	11	11	15	14	13	11	15	17	14	14	13	14	14	15	15	15	13	12	11	12	16	13	15	8	15	15	15	13	14	15	15	15	13	13	15	13	13	15
37854	17	14	14	13	7	14	13	14	14	14	14	13	14	14	14	12	16	16	11	14	11	12	15	14	14	14	12	12	14	15	14	14	13	14	14	15	14	16	13	14	13	15	12	13	15	10	14	14	16	14	14	12	14	14	12	12	14	14	13	14
29930	14	15	14	14	7	15	13	15	15	15	15	9	15	15	17	15	17	17	12	10	9	15	13	17	15	15	16	17	15	14	15	13	14	13	15	9	15	17	13	15	16	14	10	14	13	5	16	15	17	15	15	14	16	15	16	14	15	16	15	15
42747	12	14	13	12	2	14	14	14	15	14	14	10	9	12	14	15	20	28	16	11	13	13	14	12	14	14	21	13	14	14	15	13	15	13	14	14	14	18	15	13	15	15	15	15	8	1	14	13	18	9	15	8	14	14	7	15	15	16	12	14
4930	19	11	10	15	6	16	11	16	15	11	16	19	11	11	18	13	13	14	13	19	12	14	14	9	16	12	10	8	16	18	12	18	12	18	17	14	16	14	12	17	15	13	11	12	11	6	17	19	14	12	12	9	18	16	8	12	15	15	12	17
5679	14	13	12	13	49	13	13	13	13	13	13	14	12	13	13	10	16	8	13	12	13	12	13	11	13	13	12	13	13	13	13	13	13	12	13	14	13	14	13	12	8	13	13	13	28	4	13	12	14	11	13	11	13	13	11	13	13	11	14	13
33069	13	14	15	13	3	15	12	15	15	14	15	15	12	13	13	20	12	8	15	13	15	14	14	12	15	14	14	15	15	13	15	15	15	15	15	14	15	12	15	16	14	18	14	15	9	5	14	14	12	11	14	10	14	15	12	15	15	13	16	14
26221	12	15	17	12	6	14	13	14	15	14	14	12	15	15	10	13	15	19	13	10	15	14	15	12	14	15	12	11	14	13	15	14	14	14	14	14	14	17	13	16	12	14	13	14	14	9	13	12	17	13	15	15	12	14	16	14	15	13	15	13
35214	14	14	11	12	10	14	9	13	15	14	13	10	13	14	15	15	14	21	12	11	14	14	12	13	14	14	19	16	14	15	13	12	14	12	13	13	14	18	12	12	16	13	13	13	20	17	14	14	18	11	14	11	14	14	13	15	15	12	11	14
22666	14	14	11	13	10	14	12	14	14	14	14	13	15	14	11	14	15	15	15	14	12	14	12	13	14	14	13	14	14	11	13	14	13	14	14	14	14	16	13	13	17	13	13	13	17	12	13	11	16	15	14	13	12	14	16	13	14	14	12	13
36691	13	13	14	14	3	15	13	14	15	13	14	11	13	13	17	13	10	27	14	14	10	18	12	11	15	13	15	12	15	15	13	13	12	13	14	12	16	17	13	11	13	11	14	13	8	1	16	18	17	14	13	11	17	16	13	12	15	14	15	16
22290	15	14	12	14	6	15	11	13	16	14	13	8	11	13	17	16	17	38	14	9	11	12	8	8	15	14	14	14	15	19	13	11	12	11	13	15	15	21	13	12	14	9	14	13	13	3	17	16	20	10	14	10	17	15	9	12	16	17	15	17
32811	11	15	12	13	9	15	11	15	15	15	15	13	15	15	14	12	14	14	11	13	12	16	13	16	15	15	16	16	15	13	13	15	13	15	15	12	15	16	11	15	16	12	13	13	15	9	14	14	16	13	14	16	14	15	17	13	15	13	16	14
39843	15	14	12	11	8	14	14	14	14	14	14	12	14	14	11	14	13	17	13	13	13	12	14	14	14	14	15	13	14	13	14	13	14	13	14	10	13	16	14	13	15	14	14	14	15	9	13	12	16	14	14	14	12	13	13	14	14	15	14	13
13672	15	13	10	12	8	14	13	14	14	13	14	15	13	13	18	13	13	13	15	11	12	14	12	14	14	13	13	13	14	14	13	14	13	13	14	15	15	14	13	13	14	12	14	13	12	5	15	14	14	12	13	12	15	15	14	13	14	14	14	15
11236	8	14	14	11	8	13	13	13	14	14	13	12	14	14	13	12	15	16	15	13	14	13	12	13	13	14	14	13	13	13	14	13	14	13	13	13	14	16	14	13	13	12	11	14	16	12	14	14	16	14	14	12	14	14	14	14	14	14	14	14
29033	13	14	13	11	9	14	15	13	14	14	13	12	13	14	13	10	13	16	13	10	16	14	14	13	14	14	14	12	14	10	14	12	14	10	13	13	14	16	14	10	13	14	13	14	16	10	14	14	16	13	14	14	14	14	12	14	14	14	12	14
18886	13	13	12	10	13	14	13	14	14	13	14	13	12	13	16	13	16	18	13	13	12	17	12	15	14	13	12	12	14	10	13	14	12	13	14	12	14	17	13	12	16	11	10	13	17	9	14	15	17	12	13	12	15	14	12	12	14	13	15	14
4995	16	13	14	11	0	14	15	14	14	13	14	15	12	13	12	12	11	24	15	13	17	15	13	13	14	13	16	12	14	12	14	13	15	13	13	15	14	16	15	13	3	15	13	15	5	0	14	15	16	11	13	12	14	14	12	16	14	14	15	14
14438	14	13	13	12	24	14	12	13	14	13	13	13	13	13	13	12	12	12	11	13	11	13	13	11	14	13	11	11	14	13	13	13	12	13	13	14	14	15	12	13	13	13	12	12	21	8	14	15	15	14	13	12	14	14	13	11	14	14	12	14
9322	14	14	13	15	6	14	14	11	14	13	11	11	13	14	12	11	13	33	13	10	14	15	8	13	14	14	15	12	14	15	14	11	14	11	11	15	15	21	14	11	8	11	10	14	17	11	14	16	20	14	14	14	14	15	9	14	14	12	10	15
41523	11	14	13	12	10	14	11	14	14	14	14	12	15	14	13	11	13	17	14	10	14	14	15	13	14	14	14	14	14	13	14	13	14	11	14	11	14	16	14	11	14	12	12	14	15	8	14	14	16	15	14	14	14	14	15	14	14	13	15	14
13876	11	14	12	12	6	14	11	14	14	14	14	11	14	14	14	14	11	21	15	11	14	13	14	14	14	14	14	14	14	12	14	13	14	13	14	12	13	17	14	13	15	15	11	14	14	9	13	15	17	12	14	12	14	13	15	14	14	11	14	13
22184	14	13	14	10	21	12	13	11	13	13	11	8	13	13	13	9	13	18	14	8	11	13	9	12	13	13	13	15	13	15	13	10	12	10	10	15	14	17	13	10	10	11	11	13	25	18	14	15	17	12	13	11	14	14	13	12	13	14	11	14
42669	9	15	14	12	10	13	14	13	14	15	13	12	15	15	11	13	15	17	16	10	14	12	10	15	13	15	16	16	13	13	15	13	15	12	13	12	13	16	15	12	15	12	13	15	15	7	13	11	16	15	15	11	12	13	15	15	14	13	14	13
28049	14	13	13	12	6	15	13	15	15	13	15	16	12	13	11	12	13	11	12	15	14	15	12	12	15	13	12	11	15	15	13	16	14	16	16	15	15	14	13	16	16	15	11	13	12	7	13	12	14	12	13	12	12	15	11	14	15	14	12	14
787	10	13	12	14	15	14	10	13	14	13	13	11	13	13	14	14	10	13	17	10	10	13	12	12	14	13	11	13	14	15	13	12	12	11	13	13	14	15	13	11	13	12	13	13	19	13	15	14	15	13	13	13	14	14	12	11	14	16	12	15
42702	13	14	15	12	6	14	11	13	14	14	13	11	15	14	13	13	13	22	13	14	11	12	12	12	14	14	15	14	14	14	14	13	13	13	13	13	14	16	13	11	13	11	11	13	11	3	14	15	16	15	14	12	14	14	15	13	14	14	13	14
4638	10	15	14	11	5	13	10	13	14	15	13	10	15	15	12	14	15	18	14	14	13	12	12	11	13	15	14	16	13	13	14	13	13	13	13	13	13	15	13	12	15	11	14	13	11	5	12	11	15	15	15	16	12	13	15	13	14	12	15	13
3437	11	13	12	13	9	14	11	13	14	13	13	12	13	13	13	14	14	16	12	11	13	14	13	13	14	13	13	13	14	13	13	13	13	13	13	13	14	16	12	14	13	12	13	13	16	10	13	13	16	13	13	10	13	14	13	13	14	14	13	13
26111	14	12	13	9	10	14	14	15	14	11	15	13	12	12	17	15	10	18	12	9	13	12	14	11	14	12	14	10	14	13	13	15	13	15	15	12	14	16	13	18	14	11	9	13	16	9	15	12	16	10	12	11	15	14	12	13	14	16	20	14
37653	13	13	19	10	10	13	12	13	13	12	13	12	13	13	13	9	15	12	15	12	11	13	8	10	13	13	13	10	13	16	14	13	14	12	13	16	14	13	14	11	14	15	10	14	12	5	15	19	13	13	14	10	15	14	11	13	13	14	12	15
24213	12	14	16	13	2	14	13	14	14	14	14	15	14	14	11	14	14	17	14	11	13	11	15	9	14	14	13	13	14	15	14	14	13	13	14	13	13	14	14	13	15	13	12	14	7	1	12	12	14	15	14	12	12	13	14	13	14	12	14	13
2643	16	13	16	12	2	15	12	14	14	13	14	15	15	13	16	11	10	9	12	15	14	13	12	9	15	13	8	11	15	17	13	15	12	15	14	18	16	11	12	16	7	12	12	12	6	2	16	17	11	15	13	12	16	16	16	12	14	12	13	16
42547	11	12	11	12	10	14	11	15	14	13	15	14	12	12	15	11	11	12	10	16	10	13	14	12	14	12	10	18	14	12	12	15	10	15	15	15	14	14	11	15	13	10	13	11	14	7	14	19	14	12	12	9	15	14	10	10	14	12	20	14
43460	12	13	13	13	8	13	12	13	14	13	13	11	14	13	13	14	13	19	12	12	11	13	12	13	13	13	12	13	13	10	13	13	12	13	13	13	13	16	12	13	13	13	11	12	14	7	13	14	16	13	13	12	13	13	15	12	14	13	14	13
7201	12	13	14	11	3	14	11	14	14	13	14	13	13	13	13	12	13	14	15	11	12	16	11	13	14	13	15	12	14	14	13	14	13	13	14	13	14	14	13	14	15	12	10	13	12	10	14	12	14	13	13	12	13	14	14	13	14	14	15	14
20612	10	14	14	12	10	14	13	14	14	14	14	14	14	14	12	14	14	13	12	11	12	13	13	13	14	14	13	14	14	12	14	14	13	12	14	11	13	14	13	12	14	12	13	13	14	7	12	12	14	14	14	14	12	13	14	13	14	11	14	12
7604	13	13	13	11	7	13	13	13	13	13	13	13	13	13	14	13	13	16	14	12	12	12	12	13	13	13	14	14	13	13	13	13	13	12	13	13	13	15	13	11	13	13	13	13	11	4	13	11	15	10	13	13	13	13	15	13	13	14	12	13
33889	12	13	11	13	9	13	14	12	13	13	12	11	13	13	14	10	10	17	13	11	14	14	11	10	13	13	14	12	13	13	13	12	14	12	12	13	14	15	14	12	12	14	10	14	16	13	14	14	15	12	13	12	14	14	13	14	13	14	13	14
38628	14	13	14	14	6	14	12	12	14	13	12	10	12	13	13	13	11	21	14	10	16	12	12	12	14	13	11	12	14	14	14	11	14	10	11	16	14	17	14	10	9	14	11	14	15	11	13	13	17	12	13	11	13	14	12	14	14	11	10	14
10953	14	14	15	12	10	14	11	13	14	14	13	11	14	14	14	11	12	9	13	12	13	12	13	11	14	14	12	13	14	15	14	12	13	12	12	13	14	13	13	11	10	12	13	13	13	7	15	13	13	13	14	12	14	14	15	13	14	16	13	15
28973	14	14	11	14	7	14	13	13	14	14	13	13	15	14	13	11	11	15	13	11	11	13	13	13	14	14	12	12	14	12	13	13	13	11	13	11	13	15	13	10	14	13	12	13	15	12	13	13	15	15	13	15	13	13	16	12	14	15	10	13
11553	11	13	11	13	8	14	9	14	14	13	14	11	14	13	13	10	10	18	12	8	10	16	13	13	14	13	14	13	14	14	12	13	11	12	14	15	15	16	11	12	17	9	12	11	15	9	15	15	16	13	12	10	15	15	15	11	14	17	13	15
10981	12	14	13	10	7	13	11	13	13	14	13	12	15	14	9	10	11	12	13	10	11	14	11	13	13	14	15	13	13	11	14	13	14	12	13	15	13	14	13	13	14	15	13	14	13	8	12	13	14	15	14	13	12	13	17	14	13	11	15	12
32109	13	13	12	12	7	13	11	13	13	13	13	11	13	13	13	11	14	12	14	13	12	14	12	11	13	13	14	13	13	11	13	13	13	13	13	13	13	13	13	12	14	11	11	13	12	7	13	12	13	14	13	12	13	13	13	13	13	13	15	13
14750	10	13	15	11	6	13	12	13	13	12	13	13	13	13	12	12	12	18	11	11	12	14	11	13	13	13	15	11	13	10	13	13	13	12	13	14	13	15	12	12	14	13	10	13	11	4	13	13	15	13	13	13	13	13	14	13	13	15	13	13
22195	9	13	11	11	7	13	11	13	13	13	13	11	14	13	12	11	12	14	14	15	16	13	12	16	13	13	14	14	13	9	13	13	13	13	13	12	13	15	13	8	14	11	12	13	15	11	12	12	15	14	13	13	12	13	15	14	13	10	15	12
36887	14	13	11	11	6	14	11	13	14	13	13	10	13	13	11	13	14	15	13	13	11	14	12	13	14	13	10	13	14	15	12	12	11	12	13	15	14	15	12	10	13	11	11	12	14	10	12	12	15	13	13	11	12	14	11	11	14	12	12	13
9845	10	14	12	13	6	13	15	12	14	14	12	9	12	14	9	14	15	20	12	11	12	9	11	13	13	14	10	16	13	13	14	12	13	12	12	11	12	17	14	12	13	13	13	14	14	8	11	10	17	11	14	13	10	12	10	12	14	11	10	12
37123	10	13	11	13	8	13	11	12	13	13	12	9	14	13	10	12	13	17	12	12	11	14	10	13	13	13	12	11	13	11	12	12	12	12	12	14	13	16	12	13	13	13	12	12	16	12	11	10	16	15	13	13	10	13	14	12	13	12	12	11
288	11	13	13	12	6	13	12	13	13	13	13	11	11	13	11	13	12	17	13	9	10	11	12	11	13	13	12	12	13	14	13	12	13	11	13	15	13	15	13	11	12	13	11	13	16	15	12	12	15	10	13	13	12	13	10	12	13	11	14	13
15366	6	13	10	9	4	13	10	13	14	14	13	10	12	13	11	18	12	16	12	20	10	13	9	16	13	13	11	14	13	16	11	13	11	16	13	11	13	15	11	16	10	10	16	11	10	4	13	13	15	12	12	10	13	13	12	11	14	13	17	13
11478	12	12	10	12	15	13	10	14	13	12	14	11	12	12	13	7	11	13	12	11	10	12	13	11	13	12	12	12	13	13	11	13	11	13	14	13	13	14	11	14	16	11	12	11	13	1	12	11	14	13	12	13	12	13	11	11	13	11	16	13
14200	15	14	9	13	0	15	13	15	15	14	15	14	13	14	13	21	9	3	10	13	8	14	16	17	15	14	17	15	15	10	13	14	14	14	14	15	15	10	13	16	4	15	13	13	5	2	14	12	11	12	13	14	13	15	13	14	15	16	14	14
18860	12	14	15	10	6	12	12	12	12	14	12	12	13	14	12	11	13	9	16	12	12	12	11	14	12	14	16	12	12	11	14	12	14	12	12	12	12	12	14	11	13	13	13	14	10	5	12	12	12	12	14	15	12	12	12	14	12	9	12	12
38296	11	12	10	11	9	13	10	13	13	12	13	13	12	12	12	14	12	11	14	11	11	15	12	13	13	12	14	12	13	13	12	13	12	12	13	14	14	13	12	12	12	12	13	12	12	6	12	12	13	12	12	10	12	14	13	12	13	12	12	13
25966	12	12	14	11	9	13	14	13	13	12	13	10	12	12	11	16	12	12	12	12	12	12	12	11	13	12	12	11	13	11	12	13	12	13	13	10	12	13	12	14	14	11	10	12	14	9	12	11	13	12	12	10	11	12	12	12	13	13	13	12
41114	8	13	14	11	6	12	13	12	13	13	12	11	13	13	12	12	14	16	13	10	11	11	10	13	12	13	13	12	12	10	13	11	13	10	12	12	12	15	13	10	13	14	12	13	13	9	11	11	15	12	13	12	11	12	13	13	13	11	11	11
21378	15	12	12	15	5	14	11	13	13	12	13	11	11	12	13	8	11	10	12	11	12	14	14	9	14	12	11	13	14	12	12	12	12	11	13	14	14	12	12	11	14	12	11	12	10	6	14	14	12	10	12	12	14	14	11	12	13	15	11	14
34278	14	12	13	8	8	14	11	14	14	11	14	12	11	12	14	12	11	13	12	11	12	14	13	11	14	12	10	10	14	12	12	13	12	13	14	16	14	14	12	13	14	13	7	12	12	5	13	13	14	10	12	11	13	14	10	12	14	13	16	13
2725	12	12	11	12	6	13	12	13	13	12	13	12	12	12	13	12	11	12	12	12	11	12	12	12	13	12	11	11	13	13	12	13	11	12	13	13	13	13	12	12	16	11	12	12	12	9	13	12	13	12	12	12	13	13	11	11	13	12	12	13
41129	12	14	13	9	7	12	13	12	13	13	12	9	14	14	12	12	12	12	15	9	13	10	10	13	12	14	14	11	12	13	14	11	13	11	12	10	12	13	14	12	12	12	12	14	12	7	12	11	13	13	14	14	12	12	15	13	13	12	12	12
403	11	12	12	14	4	13	12	13	13	12	13	10	12	12	14	10	14	16	13	10	13	10	12	13	13	12	15	11	13	11	13	11	14	10	12	11	12	14	13	10	11	15	11	13	9	4	13	11	14	11	13	11	13	12	12	14	13	14	15	12
