Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea	Mguttatus	Slycopersicum
JSG18023	18023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1
JSG37304	37304	1	1	1	2	1	1	2	1	1	2	0	0	1	0	0	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1
JSG10094	10094	4	3	0	2	1	1	3	3	0	1	1	0	0	2	0	0	2	2	1	1	0	0	1	2	2	0	1	1	0	0	0
JSG37285	37285	1	2	1	2	2	0	0	4	0	0	1	1	1	2	2	0	2	0	1	1	2	0	3	2	1	1	0	0	0	0	0
JSG37493	37493	2	1	0	2	0	1	2	2	1	1	2	1	0	1	0	2	1	1	1	1	0	1	1	1	1	2	1	1	1	3	1
JSG15311	15311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1
JSG37719	37719	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3
JSG06389	6389	1	0	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
JSG31502	31502	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
JSG06705	6705	2	1	2	0	2	2	1	1	2	1	1	1	2	0	2	1	0	1	1	1	1	2	0	1	0	2	0	2	1	1	1
JSG06703	6703	1	1	0	0	0	1	1	2	1	1	2	1	1	1	0	2	2	1	1	2	1	0	1	1	1	3	1	1	2	1	1
JSG38970	38970	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	2	1	1	1	1	1	0	1	3	1	1	1	1	1	1	1
JSG10929	10929	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1
JSG43979	43979	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1
JSG27248	27248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG24497	24497	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	0
JSG06731	6731	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG29512	29512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1
JSG29702	29702	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
JSG10810	10810	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1
JSG22871	22871	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	3	1	1
JSG07085	7085	4	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG27149	27149	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	0	1	1	1	2	1	1	1	1	1	0	0	1	1	1
JSG29602	29602	1	2	2	1	3	1	0	1	0	0	2	2	1	2	2	0	0	0	3	1	1	0	1	0	3	0	1	2	0	0	0
JSG06842	6842	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	0
JSG18098	18098	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
JSG43399	43399	1	1	0	1	2	0	1	0	1	1	3	4	2	2	1	1	1	2	0	0	1	2	0	2	1	1	0	1	1	0	1
JSG39848	39848	1	1	2	2	0	1	1	1	1	2	1	2	2	0	0	2	0	1	0	0	2	2	1	1	1	1	1	1	2	1	1
JSG15709	15709	2	1	1	2	0	2	1	1	2	3	1	1	0	1	1	1	1	1	1	1	2	2	1	0	0	2	0	2	1	1	1
JSG39639	39639	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	2	1	1	1
JSG10167	10167	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG41544	41544	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG05012	5012	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG21348	21348	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2
JSG42688	42688	1	1	0	1	0	1	2	0	1	2	1	0	0	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	1	0
JSG41301	41301	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	0	0
JSG01615	1615	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1
JSG29966	29966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG13499	13499	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	0	1	0	1	0	1	1	1	1	1	1	1
JSG20435	20435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1
JSG04460	4460	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	0	0
JSG19045	19045	1	1	2	1	1	1	1	0	1	1	1	1	2	1	0	1	1	1	1	0	1	1	0	1	0	2	1	2	2	1	4
JSG22181	22181	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
JSG19631	19631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
JSG23986	23986	2	0	1	1	0	1	2	2	2	2	1	2	1	1	0	2	0	1	1	1	1	0	0	1	1	1	1	1	4	1	1
JSG09287	9287	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2
JSG40707	40707	2	1	0	0	0	2	2	1	2	1	0	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1
JSG36369	36369	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	0
JSG39043	39043	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG09281	9281	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1
JSG14648	14648	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	1	1	1	1	1	1	1	2	0	1	2	2
JSG41150	41150	2	2	1	2	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG23885	23885	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	0	0	0
JSG20718	20718	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	2	1	1	1	1	1	2	2
JSG11970	11970	1	1	1	0	2	0	0	1	1	0	2	2	0	1	1	0	1	0	2	0	2	1	3	1	1	2	2	3	0	0	0
JSG34752	34752	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
JSG16874	16874	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG21169	21169	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
JSG17429	17429	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG05590	5590	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1
JSG26425	26425	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
JSG00132	132	1	1	0	1	1	2	2	1	2	2	0	0	1	1	0	2	1	1	1	3	0	0	1	2	1	1	1	1	2	1	1
JSG05548	5548	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	2	1	1
JSG29261	29261	1	0	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	0
JSG35438	35438	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG26167	26167	1	1	1	2	0	1	1	1	1	1	1	1	1	1	0	2	2	2	1	0	2	2	1	1	0	1	1	2	1	1	1
JSG16101	16101	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
JSG17364	17364	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2
JSG42864	42864	1	0	1	1	2	0	1	0	2	2	1	2	2	1	0	2	2	0	0	0	3	2	1	1	0	2	1	1	2	1	1
JSG36503	36503	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
JSG42400	42400	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG31070	31070	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	0	2	1	1	1	0	1	2	1	2	1	1	1
JSG18808	18808	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	0	2	1	1	3	1	1
JSG00264	264	1	1	0	2	3	1	0	0	1	1	0	2	0	3	2	3	0	2	1	2	1	2	2	1	2	0	0	1	0	0	0
JSG05320	5320	2	1	2	1	0	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1
JSG43930	43930	1	1	1	2	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2
JSG29223	29223	1	1	1	2	1	1	1	0	1	2	0	1	1	1	0	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1
JSG36157	36157	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1
JSG01770	1770	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1
JSG34832	34832	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	0	1	0	0	1	0	1	2	2	1
JSG25543	25543	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG20308	20308	2	0	2	2	0	2	2	1	2	2	0	2	0	1	1	2	1	1	2	0	1	0	1	0	1	1	1	1	2	1	1
JSG17080	17080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	28	2
JSG24002	24002	2	2	1	1	1	1	1	1	2	1	1	1	1	1	0	2	1	2	0	2	1	1	1	1	1	1	1	1	1	1	1
JSG40854	40854	2	0	1	0	2	1	1	1	1	2	1	1	0	0	0	2	1	0	0	2	1	1	1	1	1	2	2	2	3	1	1
JSG22613	22613	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG36114	36114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1
JSG33319	33319	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
JSG20689	20689	1	0	1	1	0	1	1	1	1	2	1	1	1	1	2	0	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1
JSG09144	9144	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	6	2	1
JSG42928	42928	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	0	1	2
JSG05033	5033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1
JSG02083	2083	1	1	1	1	1	1	1	2	1	3	0	1	1	1	1	1	1	1	1	1	1	1	2	3	0	1	1	1	0	1	1
JSG01819	1819	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	0	2	1	1	1	1	0	1	0
JSG28200	28200	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG14330	14330	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
JSG12783	12783	3	1	0	1	1	2	2	0	1	2	1	0	1	1	0	1	1	1	0	0	2	2	1	1	1	1	1	1	3	1	2
JSG21717	21717	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1
JSG08504	8504	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
JSG41155	41155	1	1	1	1	1	1	1	2	1	1	2	1	1	0	1	1	3	0	1	1	1	1	1	1	2	1	2	1	1	0	0
JSG14296	14296	2	2	1	1	1	2	2	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	0
JSG38689	38689	1	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0
JSG42461	42461	2	2	1	0	0	2	2	1	1	0	0	1	2	2	2	2	1	1	2	0	2	1	1	1	1	1	1	1	1	1	1
JSG29228	29228	1	1	2	0	2	1	1	1	2	0	1	3	3	1	2	1	1	0	1	1	2	0	1	1	1	1	0	1	1	0	0
JSG13180	13180	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG31171	31171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
JSG16947	16947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1
JSG35619	35619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	3	2	2
JSG42963	42963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	2	3	4
JSG33234	33234	1	0	1	1	1	1	1	1	2	1	1	2	1	1	0	1	1	1	2	1	1	1	0	1	0	2	1	2	1	1	3
JSG21332	21332	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
JSG35988	35988	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	0	1	1	1	1	1	1	1
JSG21710	21710	2	1	0	2	1	3	1	1	1	2	3	0	1	1	1	1	0	0	0	1	0	1	1	2	1	2	2	0	2	1	1
JSG39324	39324	2	5	0	0	0	4	3	1	0	0	2	0	0	5	1	0	0	0	1	0	0	0	1	3	1	0	1	0	0	0	0
JSG02116	2116	2	1	0	1	1	2	1	1	2	1	0	1	1	1	0	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1
JSG32188	32188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	0
JSG23567	23567	2	1	0	2	1	1	3	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	0	1	0	1	1	1	1
JSG11771	11771	2	1	1	1	1	1	1	0	2	2	1	1	2	1	1	2	0	0	2	0	1	1	1	1	1	2	1	0	2	1	1
JSG31965	31965	2	2	1	2	1	1	1	0	2	2	0	0	0	2	1	2	1	1	1	1	2	2	0	0	1	1	0	1	2	1	1
JSG27304	27304	4	2	1	1	1	1	1	2	1	1	1	0	0	2	1	1	1	1	2	1	0	2	1	1	1	1	1	1	2	0	0
JSG41499	41499	1	1	2	2	0	0	2	1	2	2	1	0	0	0	0	2	1	0	1	0	2	0	2	1	2	1	1	1	3	1	1
JSG22521	22521	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	0	1	1	1	1	0	1	2	2	1	1	2	1	1	1
JSG20401	20401	1	2	1	1	1	1	2	2	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	0	0
JSG08420	8420	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG32875	32875	2	1	1	1	2	2	2	1	2	2	1	1	1	1	0	2	0	1	0	0	1	1	1	3	0	1	0	1	2	1	1
JSG29305	29305	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG33785	33785	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	0	1	1	2	2	1	0	1	1	0	0	0
JSG12911	12911	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
JSG14864	14864	1	1	1	2	1	1	1	2	1	2	0	1	1	0	1	1	1	2	1	1	0	2	1	1	1	2	1	1	1	1	1
JSG24023	24023	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1
JSG29798	29798	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
JSG31355	31355	1	2	0	0	0	3	2	2	0	0	5	0	0	2	3	1	1	0	3	1	0	0	4	2	1	0	0	0	0	0	0
JSG38096	38096	1	1	0	0	0	5	2	0	0	0	2	0	0	2	2	0	0	0	4	0	0	0	5	3	2	0	2	0	0	0	0
JSG17459	17459	1	1	1	1	0	1	1	1	2	1	1	1	0	1	1	1	1	1	1	0	1	1	2	1	1	1	1	2	4	1	1
JSG13103	13103	2	2	0	1	1	1	2	1	2	2	1	1	1	0	0	2	0	1	0	0	1	2	2	1	1	2	1	1	2	1	1
JSG07288	7288	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	0	0	1	1	1	1	1	0	0	0
JSG35210	35210	2	1	2	2	0	2	1	1	2	2	0	1	0	1	0	2	0	1	0	1	2	1	1	0	1	2	2	1	2	1	2
JSG42844	42844	1	0	1	0	0	2	2	2	0	0	1	1	1	2	1	0	2	2	2	1	1	0	0	4	1	1	1	1	0	0	0
JSG02740	2740	2	2	1	1	0	2	2	0	2	1	0	0	0	1	0	1	0	2	2	0	2	1	1	1	1	2	2	1	3	1	2
JSG40292	40292	1	0	1	1	1	1	1	0	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1
JSG06171	6171	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
JSG17836	17836	2	2	0	1	1	0	1	0	3	2	1	1	1	1	1	1	1	0	1	1	2	2	1	1	1	1	0	1	2	1	1
JSG16205	16205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2
JSG00283	283	1	1	2	0	2	1	1	1	1	1	1	1	1	1	0	2	2	2	0	1	1	1	1	1	1	1	1	1	1	1	1
JSG03367	3367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1
JSG18672	18672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	0	1
JSG30485	30485	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	1	2
JSG14946	14946	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG31720	31720	1	1	1	1	1	1	2	0	3	2	1	1	0	2	1	2	1	0	1	0	1	1	1	1	1	2	0	2	2	1	0
JSG26260	26260	2	0	1	0	1	2	2	1	2	2	1	1	1	1	0	2	1	2	0	0	1	0	1	1	2	1	0	1	2	2	1
JSG35204	35204	1	1	0	2	1	1	1	1	1	2	1	1	1	1	1	2	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG04101	4101	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	0	0	0	0
JSG29032	29032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2
JSG07643	7643	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG33434	33434	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	2	1
JSG11214	11214	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
JSG14921	14921	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1
JSG04858	4858	1	1	2	2	3	1	0	1	1	1	1	4	1	1	1	1	2	1	1	0	2	3	1	0	1	0	0	0	0	0	0
JSG23903	23903	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	2
JSG03748	3748	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	0	2	1	1	2	1	1	0	0
JSG21395	21395	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2
JSG32960	32960	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2
JSG23325	23325	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	0
JSG14800	14800	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1
JSG43161	43161	1	1	0	1	2	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	0	1	1	2	1	1	1	2	3	1	1
JSG20058	20058	1	1	1	1	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2
JSG29070	29070	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
JSG24784	24784	2	1	1	1	0	2	1	1	1	1	1	1	1	2	1	2	0	1	1	2	1	0	1	1	1	1	1	1	2	1	1
JSG35902	35902	4	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	2
JSG32078	32078	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	0	2	1	1	2	1	1	1	0	0
JSG05754	5754	1	1	0	2	2	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2
JSG08785	8785	1	2	2	1	0	2	1	2	1	1	2	0	1	2	2	2	2	0	2	0	1	1	0	2	1	0	0	2	1	0	0
JSG32080	32080	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	2	1
JSG03969	3969	1	0	1	1	1	1	1	1	2	2	1	1	2	0	1	1	1	2	2	0	1	1	1	1	1	1	1	1	1	1	1
JSG40465	40465	2	2	0	1	2	2	1	1	2	2	1	0	0	0	1	2	1	1	1	1	1	1	0	1	1	1	1	2	2	1	1
JSG12883	12883	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	2	1	0
JSG25565	25565	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	0	1	0	2	1	1	1	5	1	1
JSG20097	20097	2	1	1	2	0	1	1	1	0	1	0	1	1	2	1	2	2	3	2	2	0	2	0	1	1	0	0	1	3	0	0
JSG22325	22325	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2
JSG26924	26924	1	1	1	2	1	1	1	1	0	2	2	1	1	1	2	1	1	0	1	1	1	2	1	0	1	1	1	1	2	1	1
JSG03742	3742	1	1	1	2	1	2	1	0	1	2	0	1	1	1	1	3	1	1	0	1	1	1	0	0	1	1	1	1	6	1	1
JSG00166	166	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	2	0	1	1	1	1	1	0	1	2	1	1	2	1	1
JSG20061	20061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG39489	39489	1	2	1	1	1	2	2	0	2	2	1	1	1	1	1	2	0	0	0	2	1	1	1	1	1	2	2	2	0	0	0
JSG41441	41441	3	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2
JSG35294	35294	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	1	0	2	1	2	2	1	1	1	1	1	1	1	1	3	1
JSG20543	20543	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	0	1	2	1	1
JSG23932	23932	3	0	0	1	0	1	2	2	2	2	1	2	2	1	0	1	1	1	0	0	1	1	2	0	0	2	0	2	2	2	1
JSG20144	20144	2	1	1	1	0	1	1	1	1	1	2	2	3	1	1	1	1	1	1	0	2	1	1	1	1	1	0	1	0	1	0
JSG23933	23933	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	0	1	2	1	0	1	1	1	1	1	1	1	2
JSG13737	13737	2	1	2	1	1	1	1	0	1	1	0	2	2	1	1	2	0	1	0	1	1	1	0	1	1	1	0	2	2	3	2
JSG22364	22364	1	2	2	2	1	1	1	1	2	0	2	1	1	2	2	0	0	0	1	0	2	1	1	1	2	0	1	2	0	0	0
JSG30229	30229	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	0	0
JSG35678	35678	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
