Desc	Family ID	FRAX00	FRAX01	FRAX02	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	FRAX34	Mguttatus	Oeuropea	Slycopersicum
OG0004358	4358	2	2	1	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2
OG0004359	4359	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	1
OG0004360	4360	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1
OG0004361	4361	2	2	0	1	3	3	1	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	0	2	2	3	2	3	2	1	1	1
OG0004362	4362	2	2	3	2	2	2	2	2	2	2	2	4	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	3	2	2	1	2	1
OG0004363	4363	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	1	2	2	2	2	2	2	1	2	3	2	2	3	1
OG0004364	4364	2	2	1	3	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	1	1	2	1	2	3	3	1	2	2	1	2	2	2
OG0004365	4365	2	4	2	2	1	4	2	1	1	2	3	1	2	2	1	1	2	0	0	2	2	5	2	3	1	3	2	2	2	4	1	2	1
OG0004366	4366	2	2	3	3	1	2	2	2	2	3	2	1	2	3	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	1	1	1
OG0004367	4367	2	2	4	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	3	0
OG0004368	4368	2	2	1	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	4	2	2	2	2	2	2	2	2	3	2	1	4	1
OG0004369	4369	3	2	1	1	2	2	3	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	3	2	2	3	1	1	2	3	2
OG0004370	4370	2	2	3	2	2	2	3	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1
OG0004371	4371	2	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	1	1	2	4	1	2	2	2	2	1	3	5	4
OG0004372	4372	2	2	4	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3
OG0004373	4373	2	2	3	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	5	2
OG0004374	4374	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0004375	4375	2	2	3	2	2	1	2	3	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	3	3	2	2	2	1	1	2	1
OG0004376	4376	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	1
OG0004377	4377	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	3	2
OG0004378	4378	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2
OG0004379	4379	1	3	4	1	1	0	3	3	1	3	3	3	1	3	3	2	2	1	1	2	1	1	1	3	2	2	2	3	1	2	0	2	4
OG0004380	4380	2	2	2	1	2	2	2	3	0	2	3	2	2	2	2	2	2	2	2	1	1	3	2	2	2	3	2	2	2	2	2	2	2
OG0004381	4381	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	1	3	1
OG0004382	4382	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004383	4383	1	1	3	2	1	3	2	2	2	3	2	2	3	4	1	1	1	2	1	2	2	2	1	2	2	2	2	2	3	3	1	0	4
OG0004384	4384	2	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	1	2	1
OG0004385	4385	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1
OG0004386	4386	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004387	4387	2	2	4	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	3	2	1	4	2	1	2	2	2	2	1	1	1
OG0004388	4388	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
OG0004389	4389	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2
OG0004390	4390	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	3
OG0004391	4391	2	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	1
OG0004392	4392	2	2	3	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	5	2	2
OG0004393	4393	3	1	3	1	2	2	3	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	5	2	0
OG0004394	4394	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	2
OG0004395	4395	3	2	2	2	2	2	2	2	3	3	2	1	3	2	3	2	2	2	1	0	2	1	1	2	1	3	2	2	4	2	1	2	1
OG0004396	4396	2	3	4	1	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	1	1	2	3	1	3	2	2	2	1	2	1	3	1
OG0004397	4397	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1
OG0004398	4398	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	1
OG0004399	4399	3	2	1	1	2	2	3	2	1	3	3	1	2	1	2	3	2	2	2	2	3	2	1	1	1	2	3	0	2	2	1	4	3
OG0004400	4400	2	2	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	3	2	2	2	2	2	2	2	1
OG0004401	4401	2	2	2	3	1	1	2	2	2	3	1	2	3	2	2	2	2	2	1	2	1	3	2	2	2	2	2	2	3	2	1	2	2
OG0004402	4402	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	3	1	3	2	2	2	2	2	3	2	2	2	1	2	2
OG0004403	4403	2	2	3	2	1	2	2	2	3	2	2	3	2	2	2	2	2	1	3	1	0	2	1	1	4	2	2	2	2	2	2	3	1
OG0004404	4404	1	3	3	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004405	4405	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004406	4406	2	2	4	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004407	4407	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	1
OG0004408	4408	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	4	2
OG0004409	4409	1	2	1	3	1	5	2	1	1	1	0	1	5	5	2	2	2	1	1	4	1	1	1	1	3	1	2	2	4	3	3	2	0
OG0004410	4410	2	2	1	2	2	1	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	0	1	3	1
OG0004411	4411	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004412	4412	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	3	2	2	2	2	2	2	4	2	2	2	2	1	2	1
OG0004413	4413	4	2	2	3	2	1	2	2	1	2	2	2	1	2	2	3	2	1	2	2	2	1	2	2	3	2	1	2	3	1	1	2	3
OG0004414	4414	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	2	2	1	2	5	4
OG0004415	4415	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004416	4416	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1
OG0004417	4417	2	3	3	2	1	2	2	2	2	2	1	2	2	1	3	3	2	2	2	3	2	2	2	2	1	2	2	2	2	2	1	2	1
OG0004418	4418	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	4	2	2	2	2	2	1	2	1
OG0004419	4419	2	2	1	3	2	3	3	2	1	3	3	1	2	1	3	2	3	2	2	2	1	2	2	2	2	1	2	1	3	1	3	1	1
OG0004420	4420	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	2	1	4	1
OG0004421	4421	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1
OG0004422	4422	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	1	2	1	3	2
OG0004423	4423	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004424	4424	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1
OG0004425	4425	2	3	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1
OG0004426	4426	3	3	1	2	2	1	3	3	1	3	3	2	2	2	1	2	3	2	2	1	1	1	3	3	2	2	1	2	1	1	2	3	1
OG0004427	4427	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0
OG0004428	4428	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	4	3	2
OG0004429	4429	2	2	2	2	2	4	2	2	2	3	2	2	3	3	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	1
OG0004430	4430	2	2	4	2	1	1	2	2	2	2	2	2	2	2	2	2	3	2	1	2	3	2	1	2	2	2	2	2	3	2	1	2	1
OG0004431	4431	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004432	4432	2	2	1	2	1	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
OG0004433	4433	1	2	3	3	1	4	2	2	1	4	1	1	5	2	2	2	3	2	2	2	1	3	1	2	2	2	1	2	3	3	0	0	0
OG0004434	4434	3	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	2	2	2	2	2	1	2	1
OG0004435	4435	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0004436	4436	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1
OG0004437	4437	2	2	3	3	2	1	3	1	2	2	2	2	2	1	2	2	3	2	2	2	1	1	2	3	4	2	3	2	3	1	0	2	0
OG0004438	4438	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004439	4439	2	2	4	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3	2	3	3	1	2	2	2	1	2	2	1
OG0004440	4440	3	2	4	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	3	1
OG0004441	4441	2	2	4	2	1	2	2	1	3	2	2	4	2	2	1	1	1	1	2	2	3	2	3	2	2	1	1	3	2	2	2	1	2
OG0004442	4442	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	3	3	2
OG0004443	4443	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004444	4444	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	3	2
OG0004445	4445	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	4	0
OG0004446	4446	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004447	4447	1	2	4	1	3	2	1	2	3	1	1	1	3	1	3	2	1	1	2	3	2	1	3	2	4	1	2	1	3	2	2	1	3
OG0004448	4448	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0004449	4449	2	2	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	0	3	3
OG0004450	4450	1	5	1	5	1	3	3	2	3	3	0	3	2	4	2	5	0	0	0	0	0	3	1	1	4	1	0	3	0	1	0	8	0
OG0004451	4451	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004452	4452	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	3	1
OG0004453	4453	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	5	1
OG0004454	4454	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	5
OG0004455	4455	3	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	3	2	1	2	2	2	1	3	3	2	1	1	2	5	2
OG0004456	4456	1	2	1	2	1	4	3	1	1	2	1	2	2	3	2	2	2	2	3	2	2	3	1	2	4	3	1	2	2	2	0	4	0
OG0004457	4457	2	2	2	3	1	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	1	2
OG0004458	4458	3	3	2	2	1	2	3	2	2	2	2	2	1	2	2	2	2	3	2	2	1	2	2	2	2	2	3	2	2	1	2	1	1
OG0004459	4459	2	2	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	1	1
OG0004460	4460	2	1	4	2	2	3	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	3	1	2	1	2	2	3	2	2	0	6	0
OG0004461	4461	2	2	4	1	2	1	3	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	0	1
OG0004462	4462	4	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1
OG0004463	4463	2	3	3	1	2	3	1	1	4	0	0	2	1	2	5	3	0	2	3	2	4	4	1	2	4	4	0	2	3	1	0	0	0
OG0004464	4464	1	1	2	1	3	1	1	3	2	2	3	2	3	4	1	1	2	2	1	2	1	3	2	2	3	3	2	4	2	4	0	1	0
OG0004465	4465	3	2	0	1	1	3	4	4	1	2	3	2	0	1	2	2	2	0	1	0	2	1	2	4	1	3	3	2	2	1	2	7	1
OG0004466	4466	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3
OG0004467	4467	2	3	4	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	1
OG0004468	4468	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	3	4
OG0004469	4469	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	3	1	0
OG0004470	4470	3	3	0	2	3	2	3	3	2	3	3	1	1	2	1	2	3	1	2	2	2	1	2	1	1	3	3	2	1	2	1	3	1
OG0004471	4471	2	2	3	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2
OG0004472	4472	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004473	4473	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	1
OG0004474	4474	2	2	3	2	2	2	1	2	2	2	2	3	2	2	1	1	2	2	2	1	2	2	2	3	2	2	2	2	2	2	1	2	3
OG0004475	4475	2	2	2	2	2	2	2	2	1	2	2	2	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	3	2
OG0004476	4476	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	3	3	2	1	1
OG0004477	4477	2	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	2
OG0004478	4478	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004479	4479	1	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
OG0004480	4480	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	3	0
OG0004481	4481	1	2	4	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004482	4482	2	2	1	2	3	2	2	1	2	3	3	2	2	2	2	2	2	1	1	2	2	2	1	2	3	2	2	2	3	2	2	1	2
OG0004483	4483	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	3	2	2	2	2	2	1	3	1
OG0004484	4484	1	2	2	2	2	3	0	2	2	1	1	3	3	3	3	3	2	2	2	2	1	1	2	1	1	2	3	3	1	2	0	7	0
OG0004485	4485	2	2	4	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
OG0004486	4486	2	2	1	4	2	2	2	1	2	3	2	2	3	2	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	1	1
OG0004487	4487	2	4	1	1	3	2	4	2	2	1	3	2	1	2	2	3	2	2	0	2	3	1	2	3	5	1	1	1	3	1	1	1	1
OG0004488	4488	2	1	1	3	2	2	2	3	2	2	3	0	3	2	1	1	2	1	2	1	1	4	2	2	3	2	3	2	3	2	1	2	2
OG0004489	4489	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3
OG0004490	4490	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0	4	1
OG0004491	4491	2	3	2	1	2	2	3	2	2	2	2	1	2	1	2	3	1	2	3	2	2	2	2	3	2	2	2	2	2	2	1	2	1
OG0004492	4492	1	1	1	3	3	2	2	1	1	2	2	1	3	4	2	1	7	4	2	2	2	2	2	3	1	3	0	2	0	4	0	1	0
OG0004493	4493	1	2	4	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004494	4494	1	3	6	1	2	1	1	3	0	2	1	2	2	2	2	2	3	2	3	3	1	3	3	2	2	1	2	1	2	1	2	2	1
OG0004495	4495	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	2	2	0	3	1
OG0004496	4496	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1
OG0004497	4497	0	1	5	2	3	3	1	2	2	3	4	2	3	3	1	1	1	1	3	1	1	1	6	2	3	2	2	2	2	2	0	0	0
OG0004498	4498	0	2	6	2	1	2	1	2	2	2	2	1	2	1	1	2	3	2	3	2	2	1	4	1	2	2	2	2	2	2	0	3	3
OG0004499	4499	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004500	4500	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004501	4501	2	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004502	4502	2	2	3	2	2	2	2	2	2	2	2	2	1	2	3	3	2	2	3	2	2	2	2	2	2	2	2	1	1	2	1	2	0
OG0004503	4503	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1
OG0004504	4504	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	1
OG0004505	4505	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3	0
OG0004506	4506	2	2	4	2	3	2	2	2	2	3	2	1	3	1	2	2	2	2	2	2	2	2	4	1	2	2	3	2	1	2	0	0	0
OG0004507	4507	2	2	1	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004508	4508	2	2	2	2	3	2	2	1	2	2	1	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0
OG0004509	4509	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	1	1	0
OG0004510	4510	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
OG0004511	4511	2	2	2	2	2	1	2	3	2	3	2	1	2	1	2	2	2	3	1	1	0	2	2	2	3	3	2	2	2	1	1	4	2
OG0004512	4512	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	1	2	1
OG0004513	4513	2	2	3	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	3	3	1
OG0004514	4514	2	2	2	2	2	0	2	2	1	2	3	1	3	2	1	2	2	1	2	2	2	2	2	0	1	2	3	1	2	2	1	9	1
OG0004515	4515	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2
OG0004516	4516	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	3	2
OG0004517	4517	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	3	1
OG0004518	4518	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	4	1
OG0004519	4519	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0004520	4520	3	2	5	2	2	2	3	2	2	2	2	1	1	1	2	0	1	3	1	3	0	2	2	3	4	2	2	1	3	2	1	1	1
OG0004521	4521	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	3	2	2	1	2	1
OG0004522	4522	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	3	2
OG0004523	4523	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1
OG0004524	4524	2	2	3	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	1	4	1
OG0004525	4525	2	2	5	2	4	1	2	2	1	2	2	2	1	1	2	3	2	1	2	4	2	1	1	2	2	2	1	1	4	2	1	1	1
OG0004526	4526	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
OG0004527	4527	6	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	4	2	17
OG0004528	4528	3	2	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	1	2	1
OG0004529	4529	2	1	3	2	3	2	2	2	1	2	2	1	3	2	1	1	3	2	1	3	1	2	2	2	4	1	1	2	2	3	0	5	0
OG0004530	4530	2	2	2	1	3	2	3	2	2	2	1	2	2	2	1	1	1	2	2	1	2	2	2	3	1	2	3	2	1	3	1	5	1
OG0004531	4531	2	2	2	3	3	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	3	2	2	2	2	2	2	2	1	2	1
OG0004532	4532	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1
OG0004533	4533	2	2	5	2	2	2	2	2	2	3	2	2	3	2	1	2	2	3	2	1	1	3	2	2	1	2	1	1	3	1	2	0	1
OG0004534	4534	2	1	4	2	2	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	2	1	1	2	1
OG0004535	4535	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0004536	4536	2	2	3	2	3	2	2	3	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1
OG0004537	4537	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	3	1
OG0004538	4538	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0004539	4539	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	3	2	2	2	2	2	0	3	0
OG0004540	4540	3	1	2	2	2	2	2	2	2	2	2	3	1	2	1	3	2	2	1	1	2	3	3	2	2	1	2	1	3	1	3	1	2
