Family ID	<61>	FRAX08<12>	<33>	FRAX05<50>	Mguttatus<62>	FRAX25<26>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	empty<58>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
42662	3	1	2	1	3	2	2	2	2	2	2	2	1	2	2	0	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2
13348	1	2	2	2	1	0	2	1	2	2	2	2	2	2	2	0	2	2	1	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
42909	2	1	2	2	1	0	2	2	2	2	2	2	2	2	2	0	1	2	2	2	1	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2
9032	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	0	2	1	2	3	1	0	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	1	2	1	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2
23028	2	2	3	2	2	0	3	1	3	3	3	3	2	3	3	0	3	0	2	3	2	0	3	2	1	2	3	3	4	3	3	0	3	2	3	1	3	0	2	3	2	1	3	3	1	3	1	1	2	2	3	2	3	1	2	2	3	3	3	2	3	2
4820	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
34758	1	2	2	2	1	0	2	2	2	2	2	2	2	2	2	0	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
13004	0	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	3	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	0	2	2	2	2	2	1	2	2	2	2	2	2	1	2
41843	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2
12022	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	1	2	3	2	2	2	2	2	2	2	2	2	3	2	1	2	2	2	2	2	1	2	3	2	2	2	2	0	2	1	1	2	2	3	2	2	2	2	2	2	2	2	1	2	2
10129	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
42133	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	3	1	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2
40851	1	3	2	1	1	2	3	2	3	3	2	3	0	2	2	0	2	3	2	1	2	1	2	2	2	1	3	2	2	2	3	3	2	1	2	1	2	1	3	3	2	1	2	2	2	2	1	1	2	1	3	2	2	2	2	3	2	2	3	1	3	3
22950	1	1	2	2	1	2	2	1	2	2	2	2	1	2	2	0	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
1382	1	2	2	2	1	2	3	1	3	3	2	3	4	1	2	0	1	1	2	3	2	2	1	2	3	1	3	2	2	2	3	1	2	3	2	2	3	4	3	3	2	2	2	2	1	2	1	1	1	1	3	1	2	1	1	3	1	2	3	1	2	1
21106	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	0	1	3	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	1	2	2	1	2	2	1	2	2
24405	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	1	2	1	1	2	2	2	2	3	2	4	2	2	2	2	2	1	2	2	2	2	3	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2
10306	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
22336	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2
15330	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	0	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
29814	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	0	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2
25836	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
7500	0	1	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	1	2	4	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	4	2	1	2	2	1	2	1	0	2	2	4	2	2	2	2	2	2	2	2	2	2	2
30754	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	0	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
29496	1	0	2	2	1	2	2	1	2	2	2	2	1	2	2	0	2	1	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	1	1	2	2	3	2	2	2	2	2	2	2	2	1	2	2
20089	0	1	2	1	0	1	2	2	2	2	2	2	2	1	2	0	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	0	2	2	2	1	2	2	2	2	1	2	2	1	2	2
21084	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	0	2	2	0	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
880	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2
24734	3	1	2	2	5	1	2	1	2	2	2	2	1	2	2	0	1	2	1	3	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	3	2	1	2	2	1	2	1	1	2	1	3	2	2	2	1	2	2	2	2	2	2	2
24088	2	1	2	3	2	2	2	2	2	2	2	2	1	2	2	0	2	1	1	2	3	1	3	2	2	2	2	2	3	2	2	1	3	2	3	2	2	2	2	2	3	2	2	1	1	3	1	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2
41127	2	1	2	1	2	1	3	1	3	3	2	3	3	2	2	0	2	1	1	1	1	2	2	2	3	2	3	2	1	2	3	2	1	3	1	3	3	3	3	3	1	3	2	1	3	1	1	1	3	1	3	2	1	2	2	3	2	1	3	3	2	3
35796	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	0	1	2	2	3	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	3	1	3	2	1	1	1	1	3	2	2	2	1	2	2	2	2	1	2	2
22862	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8755	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	4	2	2	2	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2
34327	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1550	1	2	2	1	1	2	2	2	2	2	2	2	3	2	2	0	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	3	2	3	2	2	2	2	2	3	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
23944	1	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	3	1	2
25041	0	2	2	2	0	1	2	1	2	2	2	2	2	2	2	0	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	2	2	2	2	1	0	2	2	3	2	2	2	2	2	2	2	2	2	1	2
32223	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	0	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
25825	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
40506	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	0	2	1	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
18853	2	1	2	2	3	2	2	1	2	2	1	2	2	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
30070	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8828	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	0	2	2	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	3	2	1	1	1	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
22884	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2
4807	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
38740	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	0	2	2	1	2	2	1	3	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	3	2	2	2	1	2	2	2	2	2	1	2	2
41867	1	2	2	1	1	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	3	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2
6022	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	0	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
24779	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	1	1	3	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	1	2	1	3	2	2	2	1	2	2	2	2	2	2	2
38596	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	0	2	2	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	3	2	1	2	1	1	2	1	4	1	2	1	2	2	2	2	2	2	2	2
6059	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2
14769	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	0	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2
30727	1	1	2	1	0	1	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
26648	1	2	2	2	1	0	2	2	2	2	2	2	1	2	2	0	2	2	2	3	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	1	2	1	0	2	2	3	2	2	1	2	2	2	2	2	2	2	2
18250	1	2	2	1	1	2	2	1	2	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
8782	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2
21187	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	0	2	2	1	4	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	1	2	2	2	2	2	1	1	2	2	4	2	2	2	2	2	2	2	2	1	2	2
34366	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	0	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2
41937	1	1	2	2	1	2	2	2	1	2	2	1	1	2	2	0	2	2	3	1	2	1	3	2	1	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	2	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2
38971	2	2	3	2	2	1	2	1	2	3	3	2	3	3	3	0	2	2	2	2	1	1	1	2	2	2	2	3	2	3	2	2	2	2	1	1	2	2	2	3	1	0	2	0	1	1	1	1	2	2	3	3	2	2	2	2	3	1	3	2	2	2
17515	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	0	3	1	1	4	1	1	2	2	2	3	2	2	2	2	2	1	2	2	2	1	2	2	2	4	1	1	3	2	2	2	1	2	2	2	4	2	2	1	2	2	2	2	2	1	1	2
18298	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8506	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
12056	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	1	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
21855	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2
43827	1	2	2	1	1	2	2	2	1	2	2	1	0	2	2	0	2	2	2	5	2	0	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	5	2	1	1	2	1	2	1	1	2	2	5	2	2	2	2	2	1	2	2	2	1	2
3133	1	1	2	2	1	3	2	1	2	2	2	2	1	2	2	0	1	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2
30223	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	0	2	2	2	2	2	2	1	2
24610	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	0	3	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2
35306	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
14175	1	0	2	2	1	2	2	2	3	2	2	3	2	2	2	0	2	1	2	2	2	0	1	2	2	2	2	2	2	2	2	1	2	2	2	1	3	1	2	2	2	1	4	0	1	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	4	2
15818	2	1	2	1	1	2	2	1	2	2	2	2	1	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8760	0	3	1	1	0	4	4	2	3	3	1	3	3	1	1	0	2	0	3	0	1	1	2	5	3	0	4	2	0	0	4	1	2	3	2	1	3	5	5	3	2	1	1	3	1	2	1	0	2	2	3	1	2	1	2	4	1	2	3	2	1	2
18839	1	2	2	2	1	2	2	2	1	2	2	1	1	2	2	0	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1	4	2	2	2	1	1	2	2	2	1	1	2	3	2	2	2	2	2	2	2	2	2	1	1	2
3588	3	2	2	1	3	2	2	1	2	2	2	2	1	2	2	0	2	1	2	3	2	0	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	3	2	1	3	0	2	2	1	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2
25263	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	0	2	2	2	2	2	1	0	3	2	1	2	2	3	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2
21217	0	2	2	2	0	1	2	2	2	2	2	2	1	2	2	0	2	1	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2
9334	2	2	2	1	2	1	2	2	2	2	2	2	1	2	2	0	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2
15872	1	2	2	2	1	2	2	2	2	2	2	2	0	2	2	0	2	1	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
19303	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2
38481	1	2	3	2	1	2	2	0	2	2	3	2	2	3	3	0	2	1	3	3	1	1	2	2	2	1	2	3	1	2	2	1	2	2	2	2	2	1	2	3	1	2	2	2	2	2	1	1	2	2	3	3	3	3	2	2	2	2	3	1	2	2
21702	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
33288	1	2	3	2	1	1	3	2	3	3	3	3	2	3	3	0	1	1	2	4	1	2	2	3	1	3	3	3	2	3	3	1	2	3	2	3	3	0	3	4	2	3	3	1	1	2	1	0	1	1	4	2	2	2	1	3	3	2	3	1	2	1
33463	0	2	2	1	0	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
18019	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
37856	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2
5977	0	2	2	2	0	2	2	2	1	2	2	1	1	2	2	0	2	1	2	3	2	1	2	3	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	3	2	1	1	2	2	2	1	0	2	1	3	2	2	2	2	2	2	2	2	2	1	2
7186	1	2	2	0	1	2	2	2	2	2	2	2	2	2	2	0	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	0	2	2	2	2	1	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2
7001	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	0	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	3	2	2	2	1	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2
25315	1	3	2	1	1	1	2	1	2	2	2	2	2	2	2	0	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	3	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2
9343	1	1	2	2	1	1	2	2	2	2	2	2	1	2	2	0	2	2	2	3	2	1	1	2	0	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	1	2	2	3	2	2	2	2	2	2	2	2	1	2	2
5436	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	0	0	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	1	2	2	2	1	1	2	1	3	2	2	2	1	2	2	2	2	2	2	2
17385	1	1	3	3	1	3	2	2	1	3	3	1	1	3	3	0	1	2	1	2	2	1	2	1	1	2	2	3	2	1	2	1	3	1	2	1	1	1	1	3	2	1	1	2	3	2	1	1	1	1	3	2	3	4	1	1	4	2	3	1	1	1
21984	3	2	2	2	3	1	2	1	2	2	2	2	1	2	2	0	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
10915	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
4710	1	1	2	2	1	2	2	1	2	2	2	2	1	2	2	0	2	1	3	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	3	1	2
36580	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2
27574	1	2	2	3	1	2	2	3	2	2	2	2	1	2	2	0	1	2	1	2	2	1	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	3	1	2	2	1	1	2	1	2	2	2	1	1	2	2	2	2	2	1	2
15	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2
21433	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	4	3	2	2	3	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	4	2	2	2	2	1	2	1	1	2	2	4	2	2	2	2	2	2	2	2	0	2	2
14701	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	0	2	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
16129	1	1	2	1	1	2	2	1	2	2	2	2	2	1	2	0	2	3	2	2	2	2	1	3	2	2	2	2	1	3	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	1	2	2	2	1	2	1	2	2	1	1	2	2	2	2
19033	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	0	2	1	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2
29519	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	0	2	2	2	5	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	1	2	2	1	2	2	1	1	2	2	5	1	2	2	2	2	2	2	2	2	1	2
8952	0	2	2	2	0	2	2	2	2	2	2	2	1	2	2	0	1	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2
185	0	1	2	2	0	1	2	2	2	2	2	2	1	2	2	0	2	2	2	1	2	2	1	2	0	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	1	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2
